code_site,libelle_site,code_station,libelle_station,type_station,coordonnee_x_station,coordonnee_y_station,code_projection,longitude_station,latitude_station,influence_locale_station,commentaire_station,altitude_ref_alti_station,code_systeme_alti_site,code_commune_station,libelle_commune,code_departement,code_region,libelle_region,code_cours_eau,libelle_cours_eau,uri_cours_eau,descriptif_station,date_maj_station,date_ouverture_station,date_fermeture_station,commentaire_influence_locale_station,code_regime_station,qualification_donnees_station,code_finalite_station,type_contexte_loi_stat_station,type_loi_station,code_sandre_reseau_station,date_debut_ref_alti_station,date_activation_ref_alti_station,date_maj_ref_alti_station,libelle_departement,en_service,geometry
Y0674070,L'Agly au Barcarès,Y067407001,L'Agly au Barcarès,STD,702888.0,6186583.0,26,3.035251595,42.778770527,1.0,,,,66017,BARCARES,66,76,OCCITANIE,Y06-0400,L'Agly,http://id.eaufrance.fr/CEA/Y06-0400,,2021-05-12T00:00:00Z,1966-10-05T00:00:00Z,1969-01-01T00:00:00Z,,1,20,1 2,1.0,1.0,['POH041'],,,,PYRENEES-ORIENTALES,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [3.0352515947945364, 42.778770526694935]}"
Y0705410,[La résurgence de la rigole] à Salses-le-Château [Font-Estramar],Y070541001,[La résurgence de la rigole] à Salses-le-Château [Font-Estramar],STD,696592.58,6195530.377,26,2.95835064,42.859223133,1.0,Station jetée à l'eau le 2 juin 1996 par des vandales. Elle a été remise en place le 30 mai 1997.,0.769,3.0,66190,SALSES-LE-CHATEAU,66,76,OCCITANIE,00000000,,http://id.eaufrance.fr/CEA/00000000,,2021-01-19T00:00:00Z,1963-01-01T00:00:00Z,,,1,12,0,1.0,1.0,"['POH012', 'POH041', 'POH900', 'RIC059', 'POH100']",2020-01-08T00:00:00Z,2020-01-08T00:00:00Z,2020-01-08T00:00:00Z,PYRENEES-ORIENTALES,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.958350640218771, 42.859223132670834]}"
Y1012021,L'Aude à Puyvalador [EDF],Y101202101,L'Aude à Puyvalador [EDF],STD,582603.0,1738345.0,5,2.124950544,42.648489712,,LES VALEURS PUBLIEES REPRESENTENT LES DEBITS NATURELS RECONSTITUES DE L'AUDE A PUYVALADOR. Données produites par EDF-DTG.,,,66154,PUYVALADOR,66,76,OCCITANIE,Y1--0200,L'Aude,http://id.eaufrance.fr/CEA/Y1--0200,,2024-01-16T00:00:00Z,1936-01-01T00:00:00Z,,Attention: il s'agit d'un débit naturel reconstitué (QNR),1,16,,,,,,,,PYRENEES-ORIENTALES,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.1249505444688412, 42.64848971215683]}"
O2304020,Le Girou à Maurens-Scopont,O230402001,Le Girou à Maurens-Scopont,STD,603695.0,6276709.0,26,1.807960761,43.582897924,1.0,,168000.0,2.0,81162,MAURENS-SCOPONT,81,76,OCCITANIE,O23-0400,Le Girou,http://id.eaufrance.fr/CEA/O23-0400,,2021-05-12T00:00:00Z,1970-06-01T00:00:00Z,1986-01-01T00:00:00Z,,1,20,1 2,1.0,2.0,,1970-06-01T00:00:00Z,2013-11-18T00:00:00Z,2013-11-18T00:00:00Z,TARN,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.8079607611980852, 43.582897924376844]}"
O3774010,Le Rance à Curvalle,O377401001,Le Rance à Curvalle,STD,662710.0,6314388.0,26,2.535661184,43.927509266,1.0,Débits naturels,,,81077,CURVALLE,81,76,OCCITANIE,O37-0400,Le Rance,http://id.eaufrance.fr/CEA/O37-0400,,2021-05-12T00:00:00Z,1960-01-01T00:00:00Z,1989-01-01T00:00:00Z,,1,20,1 2,1.0,2.0,,,,,TARN,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.535661183635695, 43.92750926635332]}"
O3840002,Le Tarn à Ambialet,O384000201,Le Tarn à Ambialet - (Pécotte - DREAL),STD,645832.0,6315063.0,26,2.325431465,43.932488397,3.0,"Station mise en service sur le même site et la même échelle que la station de Pécotte EDF (O3841010). Les valeurs publiées représentent les débits réels du Tarn à Pécotte. Du 01/01/1962 au 31/12/2017, les débits moyens journaliers sont élaborés par EDF. A partir du 01/01/2018 les débits sont produits par la DREAL.  Les débits ""désinfluencés"" sont disponibles au pas de temps mensuel à partir de janvier 1962 dans la station de Pécotte EDF (O384000202).",,,81010,AMBIALET,81,76,OCCITANIE,O---0100,Le Tarn,http://id.eaufrance.fr/CEA/O---0100,(Pécotte - DREAL),2023-04-24T00:00:00Z,1932-01-01T00:00:00Z,,,1,16,1 5,,,"['BSH002', 'BSH059', 'BSH102', 'BSH159', 'POH015', 'POH034', 'POH115', 'POH901']",,,,TARN,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.3254314651866794, 43.932488396725866]}"
O3840002,Le Tarn à Ambialet,O384000202,Le Tarn à Ambialet - Le Tarn à Marsal [Pécotte - EDF],STD,599017.0,1881231.0,5,2.324339432,43.932591328,3.0,"LES VALEURS PUBLIEES REPRESENTENT LES DEBITS REELS DU TARN A PECOTTE. EXPLOITATION PAR E.D.F. D.T.G. DEPUIS LE 01/01/1962. Suite à des travaux sur berge effectués courant 1998, la station est déplacée légèrement vers l'amont (le BV passe de 4503 à 4500 km²)",,,81010,AMBIALET,81,76,OCCITANIE,O---0100,Le Tarn,http://id.eaufrance.fr/CEA/O---0100,Le Tarn à Marsal [Pécotte - EDF],2025-02-17T00:00:00Z,1932-01-01T00:00:00Z,,,1,16,,,,,,,,TARN,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.3243394317831965, 43.93259132824053]}"
O4001010,Le Tarn à Albi,O400101001,Le Tarn à Albi,STD,631269.0,6315115.0,26,2.144080228,43.931686232,2.0,,138.21,3.0,81004,ALBI,81,76,OCCITANIE,O---0100,Le Tarn,http://id.eaufrance.fr/CEA/O---0100,,2025-01-27T00:00:00Z,1987-09-03T00:00:00Z,,,1,16,2,1.0,2.0,"['POH015', 'POH115', 'RIC004', 'RIC103', 'RIC053', 'POH034', 'RIC253', 'RIC303', 'POH901']",2005-01-01T00:00:00Z,2024-05-06T00:00:00Z,2025-01-27T00:00:00Z,TARN,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.1440802279836078, 43.93168623236198]}"
O4021010,Le Tarn à Albi [Mas Lasborde],O402101001,Le Tarn à Albi [Mas Lasborde],STD,629439.0,6316409.0,26,2.121113406,43.943150076,1.0,,,,81004,ALBI,81,76,OCCITANIE,O---0100,Le Tarn,http://id.eaufrance.fr/CEA/O---0100,,2021-05-12T00:00:00Z,1913-03-01T00:00:00Z,1938-04-16T00:00:00Z,,1,20,1 2,1.0,2.0,,,,,TARN,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.121113406001195, 43.94315007637515]}"
O4050001,L'Agout à Anglès [La Raviège],O405000101,L'Agout à Anglès [La Raviège],STD,620970.0,1843731.0,5,2.595897064,43.595197095,,LES VALEURS PUBLIEES REPRESENTENT LES DEBITS REELS ENTRANT DANS LA RETENUE DE LA RAVIEGE. CES DEBITS SONT OBTENUS A PARTIR DE LA SOMME : TURBINES + DEVERSES + RESERVES + VARIATIONS DE RESERVE.,,,81014,ANGLES,81,76,OCCITANIE,O4--0250,L'Agout,http://id.eaufrance.fr/CEA/O4--0250,,2021-08-14T00:00:00Z,1972-01-01T00:00:00Z,,,1,16,,,,,,,,TARN,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.595897064172747, 43.595197094517005]}"
O4081010,Le Tarn à Rabastens [Saint-Sulpice],O408101001,Le Tarn à Rabastens [Saint-Sulpice],STD,594090.0,6299461.0,26,1.684401767,43.786225759,2.0,Station SPC,90970.0,3.0,81220,RABASTENS,81,76,OCCITANIE,O---0100,Le Tarn,http://id.eaufrance.fr/CEA/O---0100,,2024-07-15T00:00:00Z,1982-11-26T00:00:00Z,,,1,16,2,1.0,2.0,"['POH015', 'POH115', 'RIC004', 'RIC103', 'RIC053', 'POH034', 'RIC253', 'RIC303', 'POH901']",2024-07-15T00:00:00Z,2024-07-15T00:00:00Z,2024-07-15T00:00:00Z,TARN,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.6844017672928495, 43.786225758994185]}"
O4134010,Le Vèbre à Nages [Laouzas],O413401001,Le Vèbre à Nages [Laouzas],STD,680359.0,6281978.0,26,2.756669915,43.636575262,1.0,,,,81193,NAGES,81,76,OCCITANIE,O40-0400,La Vèbre,http://id.eaufrance.fr/CEA/O40-0400,,2021-05-12T00:00:00Z,1950-06-12T00:00:00Z,1964-11-01T00:00:00Z,,1,20,1 2,1.0,2.0,,,,,TARN,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.756669915251878, 43.63657526208581]}"
O4135410,Le Rieufrech à Nages [Les Crozes],O413541001,Le Rieufrech à Nages [Les Crozes],STD,676087.0,6284487.0,26,2.703628386,43.659019577,1.0,,,,81193,NAGES,81,76,OCCITANIE,O4040570,Le Rieufrech,http://id.eaufrance.fr/CEA/O4040570,,2021-05-12T00:00:00Z,1956-07-06T00:00:00Z,1964-01-01T00:00:00Z,,1,20,1 2,1.0,2.0,,,,,TARN,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.703628385562392, 43.659019577332536]}"
O4142520,L'Agout à Anglès et à Lamontélarié [Raviège],O414252001,L'Agout à Anglès [Raviège] - Les Cabannes,STD,668009.0,6277428.0,26,2.603951988,43.595185989,1.0,"Echelle non doublée d'un limnigraphe. Hauteurs d'eau notées en général une fois par jour, vers midi. Cette station a été régulièrement exploitée du 1er novembre 1923 au 28 février 1930. Du 1er mars 1930 au 30 septembre 1931, aucun relevé n'a été effectué ; la crue de mars 1930 ayant détérioré la station. Remise en service le 1er octobre 1931, cette station a été exploitée jusqu'au 21 octobre 1940, date à laquelle une nouvelle crue a emporté l'échelle. Le 10 mai 1941, une nouvelle échelle a été installée et observée jusqu'au 30 septembre 1950. Durant cette dernière période, de nombreuses lacunes sont à noter, en particulier du 1er janvier 1942 au 1er juillet 1945.",,,81014,ANGLES,81,76,OCCITANIE,O4--0250,L'Agout,http://id.eaufrance.fr/CEA/O4--0250,Les Cabannes,2023-05-09T00:00:00Z,1923-11-01T00:00:00Z,1950-10-01T00:00:00Z,Les influences amont sont négligeables (quelques irrigations). Les débits peuvent être considérés comme des débits naturels au droit de la station.,1,20,0,1.0,2.0,,,,,TARN,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.6039519880626396, 43.59518598936586]}"
O4142520,L'Agout à Anglès et à Lamontélarié [Raviège],O414252002,L'Agout à Lamontélarié [Raviège] - Aval,STD,666985.639715,6277574.4346304,26,2.591273645,43.596456612,2.0,"Du 1er janvier au 13 mars 1950, les hauteurs d'eau ont été relevées à l'ancienne station ""Les Cabannes"". Du 14 mars 1950 au 29 novembre 1953, limnigraphe installé à l'ancien emplacement de la station ""Les Cabannes"" : (Raviège amont). Cet appareil emporté par la crue du 8 décembre 1953, a été provisoirement remplacé par une échelle hydrométrique jusqu'au 7 décembre 1954 située 27 mètres en amont de l'ancien appareil. Un limnigrahe a été installé le 8 décembre 1954 en aval de l'emplacement de ""La Raviège"". Cette nouvelle station porte le nom de ""La Raviège aval"".",,,81134,LAMONTELARIE,81,76,OCCITANIE,O4--0250,L'Agout,http://id.eaufrance.fr/CEA/O4--0250,Aval,2023-05-09T00:00:00Z,1954-12-08T00:00:00Z,1959-02-01T00:00:00Z,"A l'exception d'un peu d'irrigation, il n'y a aucune influence artificielle amont jusqu'au 16 mai 1957. A partir du 17 mai 1957, les débits ont été influencés par le réservoir de La Raviège et reconstitués en débits naturels.",1,16,0,1.0,2.0,,,,,TARN,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.5912736450393035, 43.59645661219661]}"
O4152510,L'Agout à Brassac,O415251001,L'Agout à Brassac,STD,659408.0,6281328.0,26,2.497166878,43.629836035,2.0,,482900.0,3.0,81037,BRASSAC,81,76,OCCITANIE,O4--0250,L'Agout,http://id.eaufrance.fr/CEA/O4--0250,,2025-04-10T00:00:00Z,1989-11-15T00:00:00Z,,,1,16,2,1.0,2.0,"['POH015', 'POH115', 'RIC004', 'RIC103', 'RIC053', 'POH034', 'RIC253', 'RIC303', 'POH901']",2024-07-12T00:00:00Z,2024-07-12T00:00:00Z,2025-04-10T00:00:00Z,TARN,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.497166877589495, 43.62983603457985]}"
O4155210,L'Agrès à Castelnau-de-Brassac [Jaladieu],O415521001,L'Agrès à Castelnau-de-Brassac [Jaladieu],STD,664604.0,6281146.0,26,2.56154339,43.628477122,1.0,,,,81062,FONTRIEU,81,76,OCCITANIE,O4060530,Ruisseau des Agrès,http://id.eaufrance.fr/CEA/O4060530,,2021-05-12T00:00:00Z,1954-11-26T00:00:00Z,1967-01-01T00:00:00Z,,1,20,1 2,1.0,2.0,,,,,TARN,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.5615433904936333, 43.62847712184386]}"
O4162510,L'Agout à Castelnau-de-Brassac [Saint-Agnan],O416251001,L'Agout à Castelnau-de-Brassac [Saint-Agnan],STD,658028.0,6282405.0,26,2.479984764,43.639446095,1.0,,,,81062,FONTRIEU,81,76,OCCITANIE,O4--0250,L'Agout,http://id.eaufrance.fr/CEA/O4--0250,,2021-05-12T00:00:00Z,1921-03-15T00:00:00Z,1941-10-27T00:00:00Z,,1,20,1 2,1.0,2.0,,,,,TARN,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.479984763686944, 43.639446095106166]}"
O4194330,Le Gijou à Vabre,O419433001,Le Gijou à Vabre - ancien,STD,653722.0,6288489.0,26,2.426089194,43.693920509,1.0,,,,81305,VABRE,81,76,OCCITANIE,O41-0430,Le Gijou,http://id.eaufrance.fr/CEA/O41-0430,ancien,2021-05-12T00:00:00Z,1919-11-01T00:00:00Z,1951-01-01T00:00:00Z,,1,20,1 2,1.0,2.0,,,,,TARN,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.4260891940090024, 43.69392050889802]}"
O4194330,Le Gijou à Vabre,O419433002,Le Gijou à Vabre - HE,STD,653742.0,6288498.0,26,2.426336402,43.694002798,2.0,,351990.0,3.0,81305,VABRE,81,76,OCCITANIE,O41-0430,Le Gijou,http://id.eaufrance.fr/CEA/O41-0430,HE,2024-08-05T00:00:00Z,1985-12-07T00:00:00Z,,,1,16,2,1.0,2.0,"['POH015', 'POH115', 'RIC053', 'POH034', 'RIC303', 'POH901']",2006-08-05T00:00:00Z,2024-08-05T00:00:00Z,2024-08-05T00:00:00Z,TARN,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.4263364019171365, 43.69400279835335]}"
O4194330,Le Gijou à Vabre,O419433003,Le Gijou à Vabre - Rocalé,STD,652956.0,6287253.0,26,2.416703311,43.682748557,1.0,Débits naturels.,341000.0,2.0,81305,VABRE,81,76,OCCITANIE,O41-0430,Le Gijou,http://id.eaufrance.fr/CEA/O41-0430,Rocalé,2021-01-19T00:00:00Z,1951-01-01T00:00:00Z,2010-10-06T00:00:00Z,,1,20,1 2,1.0,2.0,,1951-01-01T00:00:00Z,2013-11-18T00:00:00Z,2017-08-10T00:00:00Z,TARN,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.4167033108090332, 43.68274855702303]}"
O4194330,Le Gijou à Vabre,O419433004,Le Gijou à Vabre - HG,STD,653168.0,6288280.0,26,2.419238142,43.692003487,2.0,Station Vabre implantée dans le local de la station EDF.,,,81305,VABRE,81,76,OCCITANIE,O41-0430,Le Gijou,http://id.eaufrance.fr/CEA/O41-0430,HG,2022-10-18T00:00:00Z,2010-10-06T00:00:00Z,,,1,16,,1.0,0.0,"['POH015', 'POH115', 'POH034', 'POH901']",,,,TARN,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.419238141634469, 43.69200348705937]}"
O4222510,L'Agout à Castres,O422251001,L'Agout à Castres - Ancien,STD,638868.0,6278887.0,26,2.243030608,43.60639891,1.0,,,,81065,CASTRES,81,76,OCCITANIE,O4--0250,L'Agout,http://id.eaufrance.fr/CEA/O4--0250,Ancien,2020-06-26T00:00:00Z,1955-08-23T00:00:00Z,1980-01-01T00:00:00Z,,1,20,1 2,1.0,2.0,,,,,TARN,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.24303060755802, 43.606398910143675]}"
O4222510,L'Agout à Castres,O422251002,L'Agout à Castres - Tutelle,STD,640386.0,6279814.0,26,2.261718874,43.614868726,1.0,"Débits influencés par les réserves de LAOUZAS,LA RAVIEGE, et les dérivations de l'usine de MONTAHUT.",164000.0,2.0,81065,CASTRES,81,76,OCCITANIE,O4--0250,L'Agout,http://id.eaufrance.fr/CEA/O4--0250,Tutelle,2025-04-11T00:00:00Z,1980-01-01T00:00:00Z,,,1,20,1 2,1.0,2.0,"['POH015', 'POH115', 'POH034', 'POH901']",1980-01-01T00:00:00Z,2013-11-18T00:00:00Z,2025-04-11T00:00:00Z,TARN,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.261718873694746, 43.61486872626363]}"
O4222510,L'Agout à Castres,O422251003,L'Agout à Castres - HE,STD,638822.0,6278734.0,26,2.24247922,43.60501836,2.0,,164900.0,3.0,81065,CASTRES,81,76,OCCITANIE,O4--0250,L'Agout,http://id.eaufrance.fr/CEA/O4--0250,HE,2025-04-11T00:00:00Z,1988-12-13T00:00:00Z,,,1,16,2,1.0,2.0,"['POH015', 'POH115', 'RIC004', 'RIC103', 'RIC053', 'POH034', 'RIC253', 'RIC303', 'POH901']",2024-07-12T00:00:00Z,2024-07-12T00:00:00Z,2025-04-11T00:00:00Z,TARN,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.2424792201515586, 43.605018360250355]}"
O4244010,Le Durenque à Boissezon,O424401001,Le Durenque à Boissezon,STD,649707.0,6275328.0,26,2.377586155,43.575229541,1.0,,,,81034,BOISSEZON,81,76,OCCITANIE,O42-0400,La Durenque,http://id.eaufrance.fr/CEA/O42-0400,,2021-05-12T00:00:00Z,1921-07-05T00:00:00Z,1942-01-01T00:00:00Z,,1,20,1 2,1.0,2.0,,,,,TARN,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.377586155226914, 43.57522954123683]}"
O4252510,L'Agout à Castres [Clot],O425251001,L'Agout à Castres [Clot],STD,637160.0,6277481.0,26,2.222054099,43.593599465,1.0,,,,81065,CASTRES,81,76,OCCITANIE,O4--0250,L'Agout,http://id.eaufrance.fr/CEA/O4--0250,,2021-05-12T00:00:00Z,1917-10-01T00:00:00Z,1956-01-01T00:00:00Z,,1,20,1 2,1.0,2.0,,,,,TARN,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.222054098654473, 43.59359946520043]}"
O4314010,Le Thoré à Sauveterre [La Bourgade],O431401001,Le Thoré à Sauveterre [La Bourgade],STD,663343.85,6263932.41,26,2.547156854,43.473539268,1.0,,290350.0,3.0,81278,SAUVETERRE,81,76,OCCITANIE,O43-0400,Le Thoré,http://id.eaufrance.fr/CEA/O43-0400,,2024-07-15T00:00:00Z,2002-01-01T00:00:00Z,,,1,20,1 2,1.0,2.0,"['POH015', 'POH115', 'RIC053', 'POH034', 'RIC303', 'POH901']",2024-07-15T00:00:00Z,2024-07-15T00:00:00Z,2024-07-15T00:00:00Z,TARN,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.547156853725952, 43.47353926813386]}"
O4316410,Le Galinas [Ravaille] à Albine,O431641001,Le Galinas [Ravaille] à Albine,STD,663384.0,6260909.0,26,2.547866713,43.446340937,1.0,,,,81005,ALBINE,81,76,OCCITANIE,O4310700,Ruisseau de Galinas,http://id.eaufrance.fr/CEA/O4310700,,2021-05-12T00:00:00Z,1968-12-23T00:00:00Z,1971-01-02T00:00:00Z,,1,20,1 2,1.0,2.0,,,,,TARN,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.5478667130382426, 43.446340936656426]}"
O4316710,Le ruisseau d'Enbarthe [Sourque] à Albine,O431671001,Le ruisseau d'Enbarthe [Sourque] à Albine,STD,661748.0,6260856.0,26,2.52766982,43.445777963,1.0,,,,81005,ALBINE,81,76,OCCITANIE,O4310750,Ruisseau d'Enbarthe,http://id.eaufrance.fr/CEA/O4310750,,2021-05-12T00:00:00Z,1968-12-23T00:00:00Z,1970-01-02T00:00:00Z,,1,20,1 2,1.0,2.0,,,,,TARN,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.5276698195485214, 43.44577796314367]}"
O4316910,Le ruisseau de la Resse [Moulina] à Albine,O431691001,Le ruisseau de la Resse [Moulina] à Albine,STD,661011.0,6261096.0,26,2.518551605,43.447897077,1.0,,,,81005,ALBINE,81,76,OCCITANIE,O4310770,Ruisseau de la Resse,http://id.eaufrance.fr/CEA/O4310770,,2021-05-12T00:00:00Z,1968-12-23T00:00:00Z,1970-01-02T00:00:00Z,,1,20,1 2,1.0,2.0,,,,,TARN,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.518551604535282, 43.44789707733598]}"
O4324010,Le Thoré à Saint-Amans-Valtoret [Parc Cabrol],O432401001,Le Thoré à Saint-Amans-Valtoret [Parc Cabrol],STD,656582.0,6265605.0,26,2.463484214,43.488205952,1.0,,,,81239,SAINT-AMANS-VALTORET,81,76,OCCITANIE,O43-0400,Le Thoré,http://id.eaufrance.fr/CEA/O43-0400,,2021-05-12T00:00:00Z,1922-09-01T00:00:00Z,1941-01-01T00:00:00Z,,1,20,1 2,1.0,2.0,,,,,TARN,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.463484214447636, 43.48820595240807]}"
O4335010,L'Arnette à Mazamet,O433501001,L'Arnette à Mazamet - Hautpoul,STD,651264.0,6261202.0,26,2.398186812,43.448249207,1.0,,,,81163,MAZAMET,81,76,OCCITANIE,O4370500,L'Arnette,http://id.eaufrance.fr/CEA/O4370500,Hautpoul,2020-06-26T00:00:00Z,1922-11-22T00:00:00Z,1945-07-01T00:00:00Z,,1,20,1 2,1.0,2.0,,,,,TARN,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.398186811705484, 43.448249206946144]}"
O4335010,L'Arnette à Mazamet,O433501002,L'Arnette à Mazamet - Moulin de l'Oule,STD,649669.0,6264513.0,26,2.378169895,43.477925418,1.0,,,,81163,MAZAMET,81,76,OCCITANIE,O4370500,L'Arnette,http://id.eaufrance.fr/CEA/O4370500,Moulin de l'Oule,2021-01-19T00:00:00Z,1968-09-01T00:00:00Z,1999-10-02T00:00:00Z,,1,20,1 2,1.0,2.0,,,,,TARN,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.3781698951696497, 43.477925417939055]}"
O4335030,L'Arnette à Mazamet [aval],O433503001,L'Arnette à Mazamet [aval],STD,650007.0,6266962.0,26,2.382108892,43.499982102,2.0,,,,81163,MAZAMET,81,76,OCCITANIE,O4370500,L'Arnette,http://id.eaufrance.fr/CEA/O4370500,,2020-06-26T00:00:00Z,2006-02-01T00:00:00Z,2012-10-16T00:00:00Z,,1,16,0,1.0,2.0,"['POH015', 'POH115', 'POH034', 'POH901']",,,,TARN,False,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.3821088916037456, 43.49998210197498]}"
O4340001,L'Arn à Anglès [EDF -Les Taillades],O434000101,L'Arn à Anglès [EDF -Les Taillades],STD,665807.0,6270704.0,26,2.577137554,43.534585424,0.0,Les valeurs publiées représentent les débits naturels de l'Arn à Taillades. Station créée en 1985 pour remplacer la station du Crouzet. Données produites par EDF-DTG.,,,81014,ANGLES,81,76,OCCITANIE,O43-0430,L'Arn,http://id.eaufrance.fr/CEA/O43-0430,,2025-02-17T00:00:00Z,1986-01-01T00:00:00Z,,,1,16,,,,,,,,TARN,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.5771375535435133, 43.53458542404949]}"
O4350001,L'Arn au Vintrou [EDF - Saints-Peyres],O435000101,L'Arn au Vintrou [EDF - Saints-Peyres],STD,612524.0,1837382.0,5,2.49129604,43.53833416,,LES VALEURS PUBLIEES REPRESENTENT LES DEBITS NATURELS RECONSTITUES DE L'ARN AUX SAINTS PEYRES. Données produites par EDF-DTG.,,,81321,VINTROU,81,76,OCCITANIE,O43-0430,L'Arn,http://id.eaufrance.fr/CEA/O43-0430,,2024-01-11T00:00:00Z,1936-01-01T00:00:00Z,,Attention: il s'agit d'un débit naturel reconstitué (QNR),1,16,,,,,,,,TARN,True,"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.4912960402261293, 43.538334160089626]}"
